Geneid,SRR31110490,SRR31110491,SRR31110500,SRR31110501,SRR31110510,SRR31110511,SRR31110520,SRR31110521,SRR31110528,SRR31110533,SRR31110538,SRR31110543
ENSG00000167769,0,0,14,12,8,0,0,0,0,21,4,0
ENSG00000125652,12,29,38,18,53,6,24,50,38,57,27,49
ENSG00000125651,324,309,221,136,869,337,229,357,435,333,538,357
ENSG00000269444,0,0,2,4,4,0,0,0,0,2,0,1
ENSG00000274390,0,0,0,0,0,2,0,0,0,2,0,0
ENSG00000273758,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000284159,0,0,0,0,0,0,0,0,1,0,0,0
ENSG00000181240,19,9,39,30,33,19,10,6,18,29,14,19
ENSG00000125648,2471,2169,2338,1353,2079,836,1858,3020,1775,1114,1037,1234
ENSG00000279716,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000142449,8,13,88,60,11,4,11,14,16,177,7,73
ENSG00000011243,492,490,289,180,961,387,381,580,707,360,759,465
ENSG00000104957,130,121,105,49,267,104,100,156,236,144,196,212
ENSG00000037757,60,50,26,24,95,40,38,81,72,48,52,83
ENSG00000267633,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000104979,227,238,50,48,435,118,187,314,350,123,267,247
ENSG00000132024,218,244,242,172,600,227,244,369,551,297,450,383
ENSG00000131142,0,0,38,27,2,0,2,6,1,38,2,9
ENSG00000130377,13,11,34,23,12,6,11,16,22,67,10,32
ENSG00000269653,21,30,32,20,40,8,24,22,18,26,20,27
ENSG00000268499,9,4,0,0,0,0,3,9,3,0,2,2
ENSG00000275132,8,11,4,0,8,0,2,6,3,2,0,2
ENSG00000167642,96,57,49,26,120,73,53,91,110,104,84,58
ENSG00000167641,85,77,20,14,64,26,76,102,148,52,35,102
ENSG00000267748,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000286037,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200209,0,0,0,0,1,0,0,0,0,3,0,0
ENSG00000167645,59,53,60,30,107,55,42,68,137,85,56,96
ENSG00000167644,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000174951,4,2,88,36,88,20,4,12,31,77,32,37
ENSG00000104907,107,87,98,45,294,122,87,115,167,103,120,148
ENSG00000105270,2341,2096,428,285,3510,1314,1855,3173,3457,486,2381,1458
ENSG00000161277,34,26,40,16,45,8,27,39,58,55,26,48
ENSG00000280023,0,0,2,0,0,0,0,0,1,6,0,0
ENSG00000105258,32,25,16,10,50,17,23,40,32,12,19,14
ENSG00000105254,260,255,89,68,555,183,221,328,651,166,287,355
ENSG00000279504,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000126247,584,511,164,71,1005,409,468,759,1088,338,571,561
ENSG00000270760,0,0,2,4,3,0,2,4,2,9,6,2
ENSG00000204604,82,73,59,23,101,42,71,130,51,60,70,85
ENSG00000075702,20,31,151,84,43,28,29,39,56,199,42,87
ENSG00000170906,169,164,85,44,336,134,154,217,413,78,206,230
ENSG00000105618,93,90,27,21,274,68,69,137,118,125,128,167
ENSG00000105617,18,32,14,18,58,14,8,29,27,31,33,27
ENSG00000167608,25,22,41,43,51,14,11,20,24,110,38,63
ENSG00000125505,662,688,835,440,1085,447,523,965,833,462,537,601
ENSG00000170892,64,42,70,44,58,22,18,63,53,120,34,116
ENSG00000223660,2,0,7,2,4,0,1,6,0,5,0,2
ENSG00000170889,218,231,194,96,354,137,187,347,294,374,238,534
ENSG00000224579,0,1,14,0,0,0,0,0,1,5,0,8
ENSG00000269524,2,0,0,0,2,0,0,0,0,4,2,0
ENSG00000235081,0,4,2,0,2,2,2,0,0,16,4,2
ENSG00000249189,0,0,4,4,0,0,0,0,1,7,0,0
ENSG00000105609,12,12,34,52,12,0,5,20,7,89,18,71
ENSG00000212314,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000240296,0,0,0,4,0,0,0,0,0,0,0,3
ENSG00000131042,18,8,46,24,26,6,17,16,34,63,8,60
ENSG00000264703,0,0,0,0,0,0,0,0,0,2,0,0
ENSG00000104880,232,201,269,141,558,231,127,329,425,314,368,418
ENSG00000198077,2,2,24,20,8,12,5,12,3,30,20,20
ENSG00000099785,110,126,129,77,248,118,77,184,262,228,191,207
ENSG00000189144,198,228,47,46,215,80,184,308,223,73,106,126
ENSG00000257103,597,573,271,185,729,334,424,772,878,394,505,813
ENSG00000099875,190,208,370,188,762,297,155,249,320,537,356,429
ENSG00000132026,12,4,26,13,23,10,4,10,28,39,12,15
ENSG00000105707,22,39,55,47,60,30,14,53,65,61,30,79
ENSG00000188368,8,2,4,6,4,6,0,6,6,23,6,12
ENSG00000261341,2,5,17,10,14,0,4,0,2,22,5,17
ENSG00000188321,322,325,72,41,255,119,223,414,358,85,109,287
ENSG00000125743,186,136,73,34,347,137,152,228,256,95,211,160
ENSG00000171942,2,0,15,11,0,0,0,0,0,12,0,6
ENSG00000261949,2,0,26,15,3,0,1,2,2,30,1,23
ENSG00000179284,7,3,14,9,0,0,6,7,2,22,1,17
ENSG00000171936,0,0,7,0,0,0,0,0,0,20,0,4
ENSG00000237521,0,0,18,0,0,0,0,0,2,26,0,6
ENSG00000094661,2,4,44,24,2,1,0,12,3,72,4,28
ENSG00000180448,63,42,84,38,138,48,46,91,119,114,61,212
ENSG00000186723,0,5,24,23,2,4,3,1,0,23,0,9
ENSG00000127515,0,0,4,10,2,0,0,0,2,16,2,8
ENSG00000105619,58,60,91,44,167,70,33,103,76,87,102,67
ENSG00000181781,0,2,13,4,2,5,2,0,10,21,6,22
ENSG00000130202,69,48,110,54,102,42,45,74,90,256,38,164
ENSG00000130204,109,96,51,27,190,76,90,158,172,105,159,95
ENSG00000130203,826,770,332,215,2795,1169,548,953,1265,1677,634,2305
ENSG00000280087,2,6,49,30,9,0,0,18,9,50,2,43
ENSG00000130208,26,24,8,8,39,15,12,27,73,21,8,128
ENSG00000267467,6,0,0,1,3,1,0,2,0,1,0,0
ENSG00000224916,0,0,0,0,6,0,0,0,0,4,2,0
ENSG00000234906,1,0,11,2,0,0,4,0,2,8,1,2
ENSG00000267114,3,0,4,4,10,3,1,1,7,9,2,6
ENSG00000104853,789,828,407,248,1801,672,650,1037,1619,702,1046,1028
ENSG00000234750,12,6,6,6,14,8,10,8,6,39,8,2
ENSG00000188868,99,64,51,16,92,36,66,118,57,42,39,78
ENSG00000198342,49,38,41,29,70,30,32,55,20,74,47,80
ENSG00000231361,0,0,0,0,0,0,0,0,0,4,0,0
ENSG00000268744,0,0,0,0,1,0,0,6,0,2,2,3
ENSG00000248406,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000196466,57,56,30,16,38,14,62,84,66,24,22,74
ENSG00000268870,2,2,0,0,0,0,1,1,0,1,0,0
ENSG00000180855,67,76,12,6,45,24,84,72,79,50,40,79
ENSG00000269755,2,2,1,2,0,1,2,4,3,4,2,4
ENSG00000242852,21,16,28,16,20,6,10,29,12,24,10,9
ENSG00000196826,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000236483,7,17,16,7,18,9,7,14,8,11,4,12
ENSG00000232579,0,0,0,6,3,0,0,0,0,0,0,2
ENSG00000230321,4,4,0,2,9,0,1,2,1,2,4,3
ENSG00000234003,2,6,8,1,15,7,0,8,4,4,3,7
ENSG00000235686,0,0,4,1,4,0,2,2,2,0,0,4
ENSG00000267212,0,2,7,1,5,1,4,0,0,2,0,5
ENSG00000161860,2,5,26,14,7,2,0,3,7,28,9,5
ENSG00000252979,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000237589,0,0,4,4,0,0,0,0,0,0,0,2
ENSG00000229000,2,0,0,0,8,0,0,0,6,2,0,2
ENSG00000199031,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000284568,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199095,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199143,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000126583,1307,1223,398,236,907,364,1018,1538,1174,153,156,346
ENSG00000105605,457,412,377,258,727,267,365,673,632,285,509,259
ENSG00000142408,2008,1958,488,311,1447,563,1580,2721,947,218,1173,315
ENSG00000284583,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000130433,6,6,20,5,6,0,4,0,0,30,1,10
ENSG00000276206,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000189068,2,0,22,6,4,2,2,1,12,19,2,7
ENSG00000105643,195,173,186,93,253,89,162,275,502,279,392,319
ENSG00000105325,306,262,299,177,564,251,183,333,444,372,415,392
ENSG00000252408,2,0,4,4,5,0,0,0,0,3,0,0
ENSG00000267436,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000267231,0,0,7,5,0,0,0,0,1,10,0,4
ENSG00000279590,2,0,0,6,3,0,2,6,2,6,0,0
ENSG00000064961,98,68,77,52,138,58,64,126,111,145,78,218
ENSG00000179855,8,16,79,42,8,6,20,26,18,62,18,62
ENSG00000007080,118,103,91,33,337,116,82,140,172,117,189,138
ENSG00000183397,8,13,19,6,32,10,8,12,27,16,11,17
ENSG00000105701,669,665,663,374,2034,824,579,962,1162,881,1477,803
ENSG00000269191,2,6,10,6,1,0,6,8,4,16,8,6
ENSG00000105700,179,166,142,78,398,169,126,213,324,270,184,289
ENSG00000268030,8,2,14,4,3,2,9,30,2,25,12,13
ENSG00000268983,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000221983,561,501,304,221,884,392,416,796,896,496,419,787
ENSG00000006016,15,17,32,15,148,37,9,24,28,172,43,178
ENSG00000006015,49,75,60,20,207,82,52,74,134,93,144,126
ENSG00000105696,778,651,312,191,1398,500,549,931,826,159,502,328
ENSG00000263490,0,0,0,0,0,0,0,0,0,2,0,0
ENSG00000198429,128,80,66,40,124,52,89,145,177,83,78,114
ENSG00000196757,170,108,19,30,156,53,143,234,164,59,94,154
ENSG00000267179,2,0,2,0,2,0,1,0,2,1,2,0
ENSG00000267274,26,9,10,11,27,8,15,34,24,18,11,7
ENSG00000197054,22,22,14,2,25,4,15,29,35,19,14,31
ENSG00000219665,91,57,41,13,60,19,73,113,56,54,46,71
ENSG00000286098,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252060,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257355,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000212497,2,0,0,0,0,0,2,3,1,0,0,2
ENSG00000252546,0,0,0,0,0,0,2,0,0,0,0,0
ENSG00000286132,6,4,2,0,8,2,4,10,3,8,2,5
ENSG00000199444,1,2,0,1,0,0,0,0,5,0,0,0
ENSG00000132010,11,6,5,4,13,2,8,19,18,17,3,2
ENSG00000237273,2,2,6,4,4,6,11,21,2,4,2,4
ENSG00000212576,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000213297,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257591,3,2,0,2,7,0,3,3,8,1,2,7
ENSG00000242675,0,0,2,2,3,0,0,0,0,8,2,6
ENSG00000104892,8,1,28,11,19,4,2,3,10,48,2,16
ENSG00000104881,34,17,80,65,64,18,29,44,46,130,38,110
ENSG00000117877,14,23,24,7,32,12,14,14,30,22,10,7
ENSG00000104884,124,106,138,89,178,66,115,186,201,207,98,145
ENSG00000283236,137,148,29,43,107,25,107,210,121,32,75,135
ENSG00000198093,269,271,144,66,241,92,191,370,345,86,151,193
ENSG00000283285,3,0,4,4,2,0,0,5,0,28,0,7
ENSG00000176024,95,74,26,19,94,31,65,125,127,82,73,79
ENSG00000256683,163,144,38,35,176,77,126,190,156,85,49,158
ENSG00000170929,2,0,30,22,0,0,0,1,1,43,0,6
ENSG00000161807,2,2,2,4,0,0,2,0,0,10,0,2
ENSG00000275787,0,0,7,3,0,0,0,0,0,0,0,0
ENSG00000170920,0,0,12,10,0,0,0,0,0,18,2,0
ENSG00000130803,249,214,151,87,363,172,202,344,394,178,296,223
ENSG00000188000,1,5,12,15,0,0,2,4,4,28,2,6
ENSG00000267418,0,0,3,3,0,0,2,0,0,5,0,0
ENSG00000267775,2,0,4,2,0,0,6,2,0,6,0,2
ENSG00000174667,2,0,28,34,0,0,2,8,4,14,0,9
ENSG00000079432,756,760,834,559,1814,642,512,949,1409,1078,1290,1128
ENSG00000166289,44,18,30,20,57,18,14,34,70,77,55,56
ENSG00000185385,0,0,29,20,1,0,1,2,4,24,0,15
ENSG00000269678,0,0,0,0,0,0,0,0,0,0,0,3
ENSG00000104936,158,149,206,92,261,124,121,215,270,222,176,232
ENSG00000269419,0,0,0,0,2,0,0,0,3,1,1,0
ENSG00000269799,0,0,0,2,0,1,0,0,2,6,2,0
ENSG00000127511,952,952,660,413,1700,712,783,1375,1451,612,980,1002
ENSG00000268743,4,9,4,2,0,3,4,10,9,4,4,4
ENSG00000127533,2,4,26,16,5,0,2,0,7,48,10,25
ENSG00000160111,79,86,122,75,23,20,69,107,279,247,22,155
ENSG00000264250,0,0,0,0,0,0,0,0,0,4,0,0
ENSG00000263595,0,0,1,0,0,0,0,1,2,3,0,2
ENSG00000268985,0,0,8,1,0,0,0,0,0,1,0,2
ENSG00000131351,17,22,74,43,29,11,16,18,33,81,24,46
ENSG00000268289,0,2,0,0,0,0,0,2,0,0,0,0
ENSG00000269066,2,1,9,8,4,0,1,0,6,5,0,2
ENSG00000099624,126,106,94,54,207,75,84,122,212,97,141,122
ENSG00000105711,269,216,237,162,599,264,186,299,753,182,1353,193
ENSG00000187902,581,569,708,399,1028,377,431,850,923,293,563,564
ENSG00000277531,244,199,116,72,333,158,150,270,336,82,210,145
ENSG00000089356,16,19,33,19,20,3,8,9,12,59,6,37
ENSG00000132000,9,12,50,16,28,16,10,22,9,43,4,27
ENSG00000283567,0,0,12,6,1,0,2,6,0,22,4,14
ENSG00000129946,243,184,195,103,372,140,167,281,335,242,225,245
ENSG00000284491,0,4,5,7,0,0,0,4,1,9,0,3
ENSG00000181588,28,32,62,43,52,26,40,60,83,83,52,54
ENSG00000223802,79,60,57,33,126,56,39,69,72,95,49,163
ENSG00000213030,0,1,2,2,0,0,0,0,0,6,1,0
ENSG00000205076,0,0,6,1,0,0,0,0,0,0,0,2
ENSG00000170954,324,319,70,60,406,183,255,436,455,120,274,335
ENSG00000104848,6,12,52,23,3,0,0,6,2,62,0,14
ENSG00000171903,113,108,44,56,270,87,94,167,71,190,49,287
ENSG00000142235,367,314,654,400,784,371,313,494,488,328,478,294
ENSG00000104827,0,0,0,0,0,0,0,0,0,4,0,4
ENSG00000174652,206,211,55,52,236,98,163,294,261,127,152,257
ENSG00000105143,31,32,60,39,62,22,17,41,52,98,38,43
ENSG00000099331,1101,943,805,454,1533,632,793,1255,2110,737,1427,1546
ENSG00000131848,60,37,74,43,62,26,56,81,73,81,67,80
ENSG00000153885,204,131,166,98,352,110,126,217,166,374,98,414
ENSG00000171291,189,247,83,38,251,85,192,315,330,85,157,179
ENSG00000105576,1228,1194,1009,600,2240,872,938,1662,1915,1229,1430,1373
ENSG00000167491,391,370,579,355,569,249,353,509,425,466,383,651
ENSG00000160336,284,189,104,51,265,86,195,338,319,113,116,249
ENSG00000188283,177,196,70,58,172,81,146,261,194,90,123,141
ENSG00000204519,138,67,48,40,167,69,110,139,196,110,120,177
ENSG00000269026,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000179909,372,309,198,100,571,246,310,490,511,235,415,440
ENSG00000083814,90,101,106,38,143,63,90,160,158,112,141,168
ENSG00000152443,294,240,97,65,389,143,189,304,347,110,206,230
ENSG00000197782,270,210,67,32,220,123,169,326,373,70,187,201
ENSG00000283695,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000221874,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000180257,45,61,15,4,41,19,19,52,62,21,20,63
ENSG00000197937,306,322,63,60,372,166,225,422,404,169,153,389
ENSG00000197497,88,74,74,51,132,20,76,132,94,66,32,104
ENSG00000268842,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000267809,2,8,0,0,8,6,6,10,14,2,8,10
ENSG00000197928,145,119,81,56,102,49,92,163,108,92,55,128
ENSG00000269288,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000196131,2,0,7,7,0,1,2,0,0,16,2,1
ENSG00000269758,0,0,2,3,0,0,0,0,0,5,0,2
ENSG00000170949,638,664,175,118,860,353,402,819,927,437,535,683
ENSG00000178386,18,22,13,5,22,10,4,21,25,35,9,27
ENSG00000186026,19,22,24,4,50,8,20,40,45,34,4,46
ENSG00000253021,0,0,0,0,0,0,0,0,2,3,0,0
ENSG00000267680,123,123,34,15,135,46,120,148,227,53,98,123
ENSG00000256294,93,71,63,23,101,33,59,119,172,95,104,125
ENSG00000263002,190,154,72,34,192,106,127,210,253,93,138,158
ENSG00000167380,459,505,148,86,617,221,338,754,833,170,479,434
ENSG00000131115,181,190,70,53,292,75,180,307,274,79,150,169
ENSG00000279103,43,44,2,6,42,2,28,54,30,14,20,24
ENSG00000159915,106,117,51,37,177,78,93,159,164,66,81,78
ENSG00000213022,1,1,0,0,0,0,1,0,0,0,0,0
ENSG00000129451,1,0,62,46,13,2,6,4,3,61,4,22
ENSG00000167757,2,2,19,4,6,0,0,6,1,41,0,22
ENSG00000186474,3,2,18,12,0,0,0,3,0,28,0,7
ENSG00000268390,0,0,0,0,0,0,2,0,0,0,0,0
ENSG00000167759,0,2,15,18,0,0,1,4,2,25,0,16
ENSG00000129437,0,1,24,14,31,7,1,1,7,39,0,7
ENSG00000142544,10,6,44,8,37,19,8,14,20,21,24,21
ENSG00000129450,46,27,45,17,47,29,21,40,19,27,10,55
ENSG00000168995,4,5,11,8,2,4,13,8,3,14,0,12
ENSG00000267895,2,0,4,0,2,0,1,0,0,6,0,2
ENSG00000269681,0,0,3,1,0,0,0,0,0,6,0,3
ENSG00000268336,0,2,19,10,1,2,0,0,0,21,0,3
ENSG00000269253,2,0,23,14,1,0,0,0,0,28,0,6
ENSG00000105383,30,37,65,39,44,22,44,44,36,92,14,64
ENSG00000142549,134,109,108,68,217,74,88,144,253,72,191,76
ENSG00000186806,19,27,47,40,40,5,16,28,48,54,12,62
ENSG00000105379,57,70,56,46,121,54,50,62,149,127,63,125
ENSG00000269403,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000268520,1,6,7,1,1,0,10,4,9,15,2,6
ENSG00000160318,6,5,10,4,4,2,4,4,4,20,0,18
ENSG00000105374,4,0,5,0,4,0,0,6,0,21,2,14
ENSG00000105370,0,0,13,6,0,0,0,0,2,10,2,6
ENSG00000262874,0,0,7,7,0,2,2,0,0,17,1,5
ENSG00000268144,0,1,0,0,0,0,2,1,0,0,0,0
ENSG00000142512,56,43,20,10,86,27,47,63,82,66,19,187
ENSG00000268711,0,0,2,4,0,0,0,0,0,4,0,0
ENSG00000179213,8,6,21,13,0,0,0,1,0,19,0,8
ENSG00000213013,1,2,1,0,1,0,1,2,8,2,0,2
ENSG00000248385,0,0,10,4,2,0,0,3,0,19,0,4
ENSG00000204577,12,17,50,39,56,14,12,17,20,59,4,79
ENSG00000240197,0,0,6,6,0,0,0,0,0,0,0,2
ENSG00000234436,0,0,12,3,0,0,0,4,0,8,0,3
ENSG00000187116,2,0,21,9,4,2,2,6,0,30,0,23
ENSG00000275210,0,0,0,0,1,0,0,0,0,3,0,2
ENSG00000249654,0,2,5,0,0,0,0,0,0,2,0,2
ENSG00000250507,0,0,9,8,0,0,2,0,0,13,0,4
ENSG00000239961,14,12,23,14,10,0,12,22,22,26,0,25
ENSG00000167613,74,80,62,34,204,109,77,101,156,112,18,272
ENSG00000167614,526,500,765,402,1325,536,409,732,1108,1751,647,1558
ENSG00000268496,28,33,44,26,86,46,24,38,76,38,38,67
ENSG00000267838,42,42,41,11,60,20,30,48,45,34,31,31
ENSG00000235681,9,10,5,2,3,3,7,8,12,0,7,11
ENSG00000275183,4,4,10,6,10,2,4,2,4,19,6,24
ENSG00000167617,5,2,5,3,0,0,0,4,2,16,2,8
ENSG00000268866,2,0,4,0,0,0,4,2,0,2,0,0
ENSG00000268201,9,10,12,8,21,13,6,11,19,10,4,14
ENSG00000278129,220,215,222,136,290,110,167,278,288,160,188,201
ENSG00000198131,260,259,148,90,423,200,196,353,376,177,234,316
ENSG00000267599,0,0,0,0,0,0,0,0,0,4,0,2
ENSG00000131398,380,436,507,255,898,347,308,492,552,137,1029,238
ENSG00000131408,198,181,151,102,431,143,137,224,277,259,251,344
ENSG00000142539,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000269404,6,0,19,19,2,0,0,6,2,40,0,20
ENSG00000086967,9,12,55,37,14,2,6,9,12,116,2,34
ENSG00000142530,2,4,6,14,22,10,2,1,16,27,8,18
ENSG00000161671,214,214,216,122,311,132,200,251,442,386,198,355
ENSG00000152467,9,14,43,37,32,14,10,33,33,31,18,39
ENSG00000270837,6,9,17,1,22,12,7,15,11,6,6,18
ENSG00000176293,260,228,122,72,421,170,183,293,321,164,307,314
ENSG00000243642,4,4,0,0,6,6,2,2,3,2,6,8
ENSG00000121413,303,278,139,106,486,180,179,372,300,207,183,314
ENSG00000181894,163,158,56,30,146,63,107,194,209,93,116,117
ENSG00000268293,0,6,0,0,6,0,8,2,4,0,2,1
ENSG00000269236,0,5,14,2,4,0,0,5,2,2,5,0
ENSG00000177191,0,0,17,2,2,5,2,8,4,19,6,16
ENSG00000130255,259,292,163,97,715,272,262,404,366,311,332,500
ENSG00000174917,56,44,33,29,95,48,44,84,135,57,77,80
ENSG00000167733,96,86,85,69,149,46,69,73,129,67,89,80
ENSG00000196365,246,224,189,117,689,295,174,297,502,408,388,405
ENSG00000174898,0,2,29,12,2,0,0,5,1,36,2,5
ENSG00000212123,2,6,10,8,4,2,4,7,1,11,8,12
ENSG00000267157,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000141994,23,20,69,45,44,12,19,32,51,78,30,51
ENSG00000171119,2,2,4,0,2,0,2,0,4,13,2,4
ENSG00000267740,0,1,0,0,0,0,0,0,0,0,0,1
ENSG00000267314,0,0,0,0,1,0,0,0,0,0,0,1
ENSG00000187650,40,30,36,24,19,10,25,59,90,28,40,74
ENSG00000167654,1080,991,787,437,2231,995,788,1403,1743,418,1728,554
ENSG00000266627,0,0,0,0,0,0,0,0,0,6,0,2
ENSG00000167657,111,116,99,37,294,104,125,171,221,112,191,174
ENSG00000283928,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000167658,3931,3681,3078,1839,9672,3916,3026,4920,5826,5229,6084,6131
ENSG00000206775,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000105229,98,131,131,76,247,91,83,153,233,137,163,177
ENSG00000178951,982,926,866,549,1857,803,715,1242,1182,412,1561,719
ENSG00000268670,2,3,37,11,8,4,5,5,6,15,6,10
ENSG00000126934,304,283,253,179,591,207,250,423,485,303,407,274
ENSG00000278007,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000060566,4,0,43,13,15,12,0,0,20,41,12,10
ENSG00000077463,10,18,46,29,59,36,20,27,46,59,41,31
ENSG00000267736,0,0,8,4,0,0,0,0,0,8,0,2
ENSG00000167470,211,172,251,114,308,108,131,235,269,383,174,322
ENSG00000099622,555,509,260,180,603,328,439,771,1062,833,537,1108
ENSG00000267493,12,19,23,10,26,18,12,29,20,43,23,24
ENSG00000228300,38,30,66,26,56,22,40,34,58,81,29,67
ENSG00000105610,0,0,19,7,6,2,0,0,2,15,0,3
ENSG00000008441,1670,1492,1249,737,2494,999,1204,2032,2691,1425,1892,2351
ENSG00000268455,8,12,13,6,7,10,15,17,28,10,9,14
ENSG00000240231,1,2,4,0,6,2,0,2,1,2,4,0
ENSG00000269320,4,6,2,0,2,0,4,13,2,0,2,2
ENSG00000196172,118,126,36,32,164,68,98,181,167,50,84,73
ENSG00000233836,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000269662,4,0,4,2,0,0,0,2,6,7,2,0
ENSG00000267924,0,2,21,6,7,0,8,10,10,28,2,12
ENSG00000277493,6,7,4,4,2,0,0,5,0,1,0,0
ENSG00000287399,2,2,18,18,3,0,2,4,3,24,1,10
ENSG00000269397,25,16,2,0,1,1,12,7,1,1,0,10
ENSG00000269421,2,12,6,0,4,0,2,4,2,1,0,4
ENSG00000267190,0,0,4,1,0,0,0,0,0,4,0,2
ENSG00000011590,18,18,36,19,55,15,8,23,23,62,18,34
ENSG00000268067,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000198300,1612,1438,385,235,3159,1173,1268,2160,3390,317,2591,853
ENSG00000274777,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000276071,41,36,4,4,27,18,21,54,51,23,33,30
ENSG00000189042,130,91,24,15,164,67,87,120,165,77,114,110
ENSG00000272333,336,246,430,228,748,223,247,452,457,427,488,528
ENSG00000278897,83,66,30,15,83,48,74,114,126,21,80,74
ENSG00000196646,120,134,58,34,188,80,115,180,230,84,124,169
ENSG00000004777,157,129,142,93,455,173,110,199,343,226,215,200
ENSG00000167378,552,506,292,203,860,314,453,792,1065,365,647,443
ENSG00000124444,56,35,62,34,73,35,32,76,88,67,69,109
ENSG00000226763,21,14,77,53,53,17,16,22,14,93,34,53
ENSG00000062822,27,15,96,30,52,41,23,51,75,103,45,75
ENSG00000169136,40,37,33,9,50,22,23,51,33,58,16,23
ENSG00000095059,16,9,31,14,29,10,8,13,19,33,23,20
ENSG00000104885,224,199,329,209,356,161,151,268,516,276,498,376
ENSG00000267122,1,1,20,18,0,4,1,2,2,14,9,12
ENSG00000104886,72,60,68,45,149,49,46,77,126,100,72,101
ENSG00000221411,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000284129,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000104897,101,83,85,62,245,83,52,111,120,98,145,152
ENSG00000104899,2,6,24,10,10,4,0,2,10,30,10,17
ENSG00000284272,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277759,0,2,4,4,0,0,0,2,0,2,0,0
ENSG00000213921,0,1,5,6,1,0,1,2,0,18,0,2
ENSG00000276445,5,5,13,3,10,2,2,0,2,13,10,16
ENSG00000105202,86,90,43,42,171,64,108,140,144,141,71,169
ENSG00000223547,101,61,41,26,89,29,70,101,108,78,26,90
ENSG00000129933,436,396,315,190,764,284,307,572,966,390,554,709
ENSG00000257446,10,10,12,6,2,2,2,6,10,8,5,4
ENSG00000237247,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205718,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000230522,0,0,0,0,0,0,0,0,0,2,0,0
ENSG00000130544,127,123,50,34,158,52,99,143,207,58,100,131
ENSG00000167414,0,6,9,7,2,0,2,6,12,13,2,7
ENSG00000197013,249,221,100,58,261,123,178,359,303,76,207,193
ENSG00000160321,304,319,68,35,97,60,221,401,103,36,114,137
ENSG00000180739,78,88,44,22,54,24,66,98,194,41,58,82
ENSG00000142515,2,0,62,44,0,0,0,0,2,70,6,28
ENSG00000178980,1168,1184,526,318,1202,454,923,1538,1086,445,494,864
ENSG00000188227,273,319,91,66,333,127,260,398,360,110,183,336
ENSG00000105323,785,666,374,198,1372,568,529,878,1360,741,967,1212
ENSG00000167562,159,105,80,50,147,49,131,213,174,99,54,175
ENSG00000198046,457,400,162,95,467,210,359,585,506,150,346,325
ENSG00000169393,0,2,19,5,0,0,2,11,0,13,0,2
ENSG00000126464,400,307,547,269,903,409,268,526,621,364,590,425
ENSG00000197128,306,295,67,64,348,116,239,388,333,107,221,230
ENSG00000171970,7,1,8,0,6,3,3,4,7,12,1,6
ENSG00000177045,3,3,19,11,8,0,2,5,8,43,2,26
ENSG00000161298,492,412,158,102,799,337,340,653,698,129,528,273
ENSG00000197020,155,154,74,54,141,58,127,219,224,58,165,348
ENSG00000007047,283,288,241,168,511,236,200,355,466,282,315,257
